year,movie_name,release_date,opening_day,opening_weekend,week_1,lifetime_collection
2018,Kaashi – In Search of Ganga,26 Oct 2018,0.20 Cr,0.70 Cr,0 CrN.A,0.90 Cr
2018,Chal Jaa Bapu,26 Oct 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,5 Weddings,26 Oct 2018,0 CrN.A,0 CrN.A,0.36 Cr,0.36 Cr
2018,Dassehra,26 Oct 2018,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2018,The Journey Of Karma,26 Oct 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Baazaar,26 Oct 2018,3.07 Cr,11.93 Cr,16.50 Cr,24.77 Cr
2018,Lateef To Laden,26 Oct 2018,0 CrN.A,0 CrN.A,0.06 Cr,0.06 Cr
2018,Gaon – The Village No More,26 Oct 2018,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2018,Bas Ek Aanand Mai Tera,18 Oct 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Badhaai Ho,18 Oct 2018,7.65 Cr,46 Cr,66.40 Cr,137.61 Cr
2018,Namaste England,18 Oct 2018,1.75 Cr,6.55 Cr,8 Cr,8.02 Cr
2018,FryDay,12 Oct 2018,0.30 Cr,1.20 Cr,1.50 Cr,1.52 Cr
2018,Helicopter Eela,12 Oct 2018,0.60 Cr,2.85 Cr,4.10 Cr,4.13 Cr
2018,Tumbbad,12 Oct 2018,0.65 Cr,3.25 Cr,5.85 Cr,13.57 Cr
2018,Jalebi,12 Oct 2018,0.50 Cr,1.70 Cr,2.38 Cr,2.41 Cr
2018,Maal Road Dilli,12 Oct 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Yeh Hai Paranormal Iishq,12 Oct 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,AndhaDhun,05 Oct 2018,2.70 Cr,15 Cr,27.65 Cr,74.59 Cr
2018,LoveYatri,05 Oct 2018,2 Cr,6.90 Cr,10.25 Cr,11.24 Cr
2018,Venom (English),05 Oct 2018,4.09 Cr,15.61 Cr,23.51 Cr,34.31 Cr
2018,Sui Dhaaga – Made In India,28 Sep 2018,8.30 Cr,36.60 Cr,62.50 Cr,79.02 Cr
2018,Pataakha,28 Sep 2018,0.80 Cr,3.70 Cr,6.70 Cr,6.95 Cr
2018,Mujhe Bhi Ye Duniya Dekhni Hai,28 Sep 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Ye Bezuban Mohabbat,28 Sep 2018,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2018,Bajra VS Burger,21 Sep 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Manto,21 Sep 2018,0.50 Cr,1.77 Cr,3.05 Cr,3.71 Cr
2018,Leera The Soulmate,21 Sep 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Ishqeria,21 Sep 2018,0 CrN.A,0 CrN.A,0.04 Cr,0.04 Cr
2018,The Last Mistake Of My Life,21 Sep 2018,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2018,III Smoking Barrels,21 Sep 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Batti Gul Meter Chalu,21 Sep 2018,6.50 Cr,22.15 Cr,32.85 Cr,37.73 Cr
2018,Game Paisa Ladki,21 Sep 2018,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2018,Pakhi,21 Sep 2018,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2018,Love Sonia,14 Sep 2018,0.30 Cr,1.19 Cr,1.74 Cr,1.75 Cr
2018,Mitron,14 Sep 2018,0.50 Cr,2.25 Cr,3.40 Cr,3.86 Cr
2018,22 Days,14 Sep 2018,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2018,Manmarziyaan,14 Sep 2018,3.52 Cr,14.33 Cr,21.40 Cr,27.09 Cr
2018,Turning Point,14 Sep 2018,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2018,Kathor,14 Sep 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,The Predator (English),14 Sep 2018,0.75 Cr,2.45 Cr,5.15 Cr,5.15 Cr
2018,The Nun (English),07 Sep 2018,8 Cr,28.25 Cr,39 Cr,46.46 Cr
2018,Gali Guleiyan,07 Sep 2018,0.05 Cr,0.18 Cr,0.28 Cr,0.28 Cr
2018,Laila Majnu,07 Sep 2018,0.45 Cr,1.80 Cr,2.40 Cr,2.89 Cr
2018,Halkaa,07 Sep 2018,0 CrN.A,0 CrN.A,0.11 Cr,0.11 Cr
2018,Paltan,07 Sep 2018,1.28 Cr,5.24 Cr,7.04 Cr,7.20 Cr
2018,Surya Aur Mehrunnisa Ka Adhura Milan,31 Aug 2018,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2018,Stree,31 Aug 2018,6.82 Cr,31.26 Cr,60.39 Cr,129.90 Cr
2018,Sanam Tera Ishaq,31 Aug 2018,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2018,Yamla Pagla Deewana Phir Se,31 Aug 2018,1.75 Cr,6.40 Cr,9.15 Cr,9.60 Cr
2018,Badla Hindustani Ka,28 Aug 2018,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2018,Happy Phirr Bhag Jayegi,24 Aug 2018,2.70 Cr,11.78 Cr,17.43 Cr,20.18 Cr
2018,Genius,24 Aug 2018,0.65 Cr,2.90 Cr,4.30 Cr,4.32 Cr
2018,Mudda Hai Bhookh The War,24 Aug 2018,0 CrN.A,0 CrN.A,0.007 Cr,0.007 Cr
2018,Naagmani Naag Ka Gehna,24 Aug 2018,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2018,Mile 22 (English),24 Aug 2018,0 CrN.A,0.29 Cr,0 CrN.A,0.29 Cr
2018,Satyameva Jayate,15 Aug 2018,19.50 Cr,52.25 Cr,68.25 Cr,80.50 Cr
2018,Gold,15 Aug 2018,25.25 Cr,70.05 Cr,87.30 Cr,104.72 Cr
2018,Atal Faisla,10 Aug 2018,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2018,Page 16,10 Aug 2018,0 CrN.A,0 CrN.A,0.006 Cr,0.006 Cr
2018,Lashtam Pashtam,10 Aug 2018,0 CrN.A,0 CrN.A,0.07 Cr,0.07 Cr
2018,Hill View Villa,10 Aug 2018,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2018,Unmaad,10 Aug 2018,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2018,Vishwaroop II,10 Aug 2018,0 CrN.A,0 CrN.A,4.08 Cr,4.08 Cr
2018,The Meg (English),10 Aug 2018,1.20 Cr,5.25 Cr,7 Cr,8.35 Cr
2018,Fanney Khan,03 Aug 2018,2.15 Cr,7.15 Cr,9.85 Cr,10.55 Cr
2018,Mulk,03 Aug 2018,1.68 Cr,8.16 Cr,12.81 Cr,21.10 Cr
2018,Karwaan,03 Aug 2018,1.60 Cr,8.10 Cr,12.40 Cr,19.22 Cr
2018,Adrishya,03 Aug 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Ek Shatir Gunahgaar,27 Jul 2018,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2018,Nawabzaade,27 Jul 2018,0.50 Cr,2.35 Cr,3.75 Cr,4.05 Cr
2018,Mission: Impossible – Fallout (English),27 Jul 2018,10 Cr,37 Cr,54.25 Cr,80.20 Cr
2018,When Obama Loved Osama,27 Jul 2018,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2018,2001 Dead One,27 Jul 2018,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2018,Mridang,27 Jul 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Saheb Biwi Aur Gangster 3,27 Jul 2018,1.25 Cr,4.65 Cr,6.60 Cr,6.68 Cr
2018,Dhadak,20 Jul 2018,8.71 Cr,33.67 Cr,51.56 Cr,74.19 Cr
2018,Skyscraper (English),20 Jul 2018,1 Cr,4.77 Cr,7.30 Cr,8.40 Cr
2018,Hotel Transylvania 3: Summer Vacation (English),20 Jul 2018,0 CrN.A,2.65 Cr,3.57 Cr,4.04 Cr
2018,Yeh Kaisa Tigdam,13 Jul 2018,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2018,Teri Bhabhi Hain Pagle,13 Jul 2018,0.07 Cr,0.21 Cr,0.36 Cr,0.36 Cr
2018,Sarkaar Haazir Ho,13 Jul 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Soorma,13 Jul 2018,3.20 Cr,13.85 Cr,21.21 Cr,32.42 Cr
2018,Ant-Man And The Wasp (English),13 Jul 2018,5.50 Cr,19.30 Cr,27.60 Cr,34.22 Cr
2018,For Here Or To Go?,06 Jul 2018,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2018,Play This,06 Jul 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Hanuman Vs Mahiravana,06 Jul 2018,0 CrN.A,0 CrN.A,0.71 Cr,0.71 Cr
2018,Delhi 47 Km.,06 Jul 2018,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2018,Sanju,29 Jun 2018,34.75 Cr,120.06 Cr,202.51 Cr,342.53 Cr
2018,Incredibles 2 (English),22 Jun 2018,3.85 Cr,17.85 Cr,26.20 Cr,36.90 Cr
2018,Hotel Kohinoor,22 Jun 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Race 3,15 Jun 2018,28.50 Cr,103 Cr,140.74 Cr,166.40 Cr
2018,Jurassic World: Fallen Kingdom (English),08 Jun 2018,6.75 Cr,36.50 Cr,51.75 Cr,82.60 Cr
2018,Krina,08 Jun 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Sansanahat,08 Jun 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Kaala Karikaalan,07 Jun 2018,1.5 Cr,7 Cr,10.25 Cr,10.38 Cr
2018,Bhavesh Joshi Superhero,01 Jun 2018,0.30 Cr,0 CrN.A,1.45 Cr,1.46 Cr
2018,Maut Phir Aayegi,01 Jun 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Veere Di Wedding,01 Jun 2018,10.70 Cr,36.52 Cr,56.96 Cr,81.39 Cr
2018,Sweet Eighteen Plus,01 Jun 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Phamous,01 Jun 2018,0 CrN.A,0 CrN.A,0.35 Cr,0.36 Cr
2018,Bioscopewala,25 May 2018,0 CrN.A,0.25 Cr,0.50 Cr,0.55 Cr
2018,Racket,25 May 2018,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2018,Parmanu – The Story Of Pokhran,25 May 2018,4.82 Cr,20.78 Cr,35.41 Cr,65.89 Cr
2018,One Night Out,25 May 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Falooda,18 May 2018,0 CrN.A,0 CrN.A,0.006 Cr,0.006 Cr
2018,Kuch Pal Pyar Ke,18 May 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,High Jack,18 May 2018,0.06 Cr,0.24 Cr,0.34 Cr,0.34 Cr
2018,Deadpool 2 (English),18 May 2018,11.25 Cr,33.40 Cr,48.18 Cr,58.08 Cr
2018,Khajoor Pe Atke,18 May 2018,0.10 Cr,0.45 Cr,0.61 Cr,0.61 Cr
2018,Angrezi Mein Kehte Hain,18 May 2018,0.06 Cr,0.20 Cr,0.27 Cr,0.27 Cr
2018,Meri Shaan Hai Vardi,11 May 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,The Past,11 May 2018,0 CrN.A,0 CrN.A,0.05 Cr,0.06 Cr
2018,Auto Romance in Mumbai,11 May 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Bhootwali Love Story,11 May 2018,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2018,Raazi,11 May 2018,7.53 Cr,32.94 Cr,56.59 Cr,123.84 Cr
2018,Hope Aur Hum,11 May 2018,0 CrN.A,0.12 Cr,0.17 Cr,0.18 Cr
2018,Omerta,04 May 2018,0.50 Cr,2.25 Cr,3.25 Cr,3.56 Cr
2018,102 Not Out,04 May 2018,3.52 Cr,16.65 Cr,27.70 Cr,52.045 Cr
2018,Tishnagi,04 May 2018,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2018,Daas Dev,27 Apr 2018,0.16 Cr,0.63 Cr,1.27 Cr,1.50 Cr
2018,1946 Calcutta Killings,27 Apr 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Bhu Mafia,27 Apr 2018,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2018,Hamari Paltan,27 Apr 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Ishq Tera,27 Apr 2018,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2018,Avengers: Infinity War (English),27 Apr 2018,31.30 Cr,94.30 Cr,156.64 Cr,227.43 Cr
2018,Nanu Ki Jaanu,20 Apr 2018,0.75 Cr,3.10 Cr,4 Cr,4.12 Cr
2018,Beyond The Clouds,20 Apr 2018,0.30 Cr,1.20 Cr,1.50 Cr,1.63 Cr
2018,Shoot Out At Etawah Safari,13 Apr 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Mercury,13 Apr 2018,0 CrN.A,0 CrN.A,0.32 Cr,0.32 Cr
2018,October,13 Apr 2018,4.25 Cr,18.25 Cr,26.55 Cr,39.06 Cr
2018,Rampage (English),13 Apr 2018,3.6 Cr,18.8 Cr,18.8 Cr,27.15 Cr
2018,Blackmail,06 Apr 2018,2.81 Cr,11.22 Cr,16.92 Cr,20.35 Cr
2018,Missing,06 Apr 2018,0.15 Cr,0.52 Cr,0.75 Cr,0.86 Cr
2018,Baaghi 2,30 Mar 2018,25.10 Cr,73.10 Cr,112.85 Cr,164.38 Cr
2018,Pacific Rim – Uprising (English),23 Mar 2018,0 CrN.A,0 CrN.A,5.80 Cr,6.15 Cr
2018,Baa Baaa Black Sheep,23 Mar 2018,0.10 Cr,0 CrN.A,0.23 Cr,0.24 Cr
2018,Pareshaan Parinda,23 Mar 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Love Money Gangster,23 Mar 2018,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2018,Lalluram,23 Mar 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Shaadi Teri Bajayenge Hum Band,23 Mar 2018,0 CrN.A,0 CrN.A,0.12 Cr,0.13 Cr
2018,Anmol Bhaiya,23 Mar 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Do Dilon Ki Madhoshiyaa,23 Mar 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Hichki,23 Mar 2018,3.30 Cr,15.35 Cr,26.10 Cr,46.21 Cr
2018,Raid,16 Mar 2018,10.04 Cr,41.01 Cr,63.05 Cr,103.07 Cr
2018,Raja Abroadiya,16 Mar 2018,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2018,Ramnagar UP 65,16 Mar 2018,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2018,Tomb Raider (English),09 Mar 2018,0 CrN.A,0 CrN.A,5 Cr,5 Cr
2018,Dil Juunglee,09 Mar 2018,0.35 Cr,1 Cr,1.25 Cr,1.30 Cr
2018,Hate Story IV,09 Mar 2018,3.76 Cr,12.57 Cr,20.04 Cr,22.38 Cr
2018,Note Pe Chot at 8/11,09 Mar 2018,0 CrN.A,0.37 Cr,0.50 Cr,0.50 Cr
2018,3 Storeys,09 Mar 2018,0.35 Cr,1.65 Cr,2.70 Cr,3.92 Cr
2018,Hey Ram Hamne Gandhi Ko Maar Diya,02 Mar 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Billu Ustaad,02 Mar 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.04 Cr
2018,Veerey Ki Wedding,02 Mar 2018,0.75 Cr,2.25 Cr,2.95 Cr,2.98 Cr
2018,Pari,02 Mar 2018,4.36 Cr,15.34 Cr,22.75 Cr,28.96 Cr
2018,Welcome To New York,23 Feb 2018,0.60 Cr,1.80 Cr,2.30 Cr,2.38 Cr
2018,Sonu Ke Titu Ki Sweety,23 Feb 2018,6.42 Cr,26.57 Cr,45.94 Cr,108.95 Cr
2018,Daddy’s Daughter,23 Feb 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Blue Jean Blues,16 Feb 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Aiyaary,16 Feb 2018,3.36 Cr,11.70 Cr,16.14 Cr,18.22 Cr
2018,Black Panther (English),16 Feb 2018,5.60 Cr,19.35 Cr,29.97 Cr,52.53 Cr
2018,Kuchh Bheege Alfaaz,16 Feb 2018,0 CrN.A,0 CrN.A,0.12 Cr,0.12 Cr
2018,Jaane Kyun De Yaaron,16 Feb 2018,0 CrN.A,0 CrN.A,0.025 Cr,0.025 Cr
2018,Downup The Exit 796,09 Feb 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Pad Man,09 Feb 2018,10.26 Cr,40.05 Cr,62.87 Cr,81.82 Cr
2018,Rati Kaamdev,02 Feb 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Kuldip Patwal: I Didn’t Do It !,02 Feb 2018,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2018,Padmaavat,25 Jan 2018,24 Cr,114 Cr,166.50 Cr,302.15 Cr
2018,Expiry Date,24 Jan 2018,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2018,My Birthday Song,19 Jan 2018,0.05 Cr,0.15 Cr,0.30 Cr,0.33 Cr
2018,Baba Ramsa Peer,19 Jan 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Vodka Diaries,19 Jan 2018,0.30 Cr,0.98 Cr,1.15 Cr,1.29 Cr
2018,Terror Strike,19 Jan 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Union Leader,19 Jan 2018,0 CrN.A,0 CrN.A,0.07 Cr,0.09 Cr
2018,Nirdosh,19 Jan 2018,0.10 Cr,0.35 Cr,0.50 Cr,0.60 Cr
2018,Hamara Tiranga,19 Jan 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Sanjana,19 Jan 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.006 Cr
2018,Haq-E-Sailani,19 Jan 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,Medal Pet Nahi Bharta,19 Jan 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.03 Cr
2018,Shaheed-E-Azam,19 Jan 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,1921,12 Jan 2018,1.56 Cr,6.45 Cr,11.5 Cr,15.94 Cr
2018,Mukkabaaz,12 Jan 2018,0.82 Cr,4.04 Cr,6.73 Cr,10.51 Cr
2018,Kaalakaandi,12 Jan 2018,1.25 Cr,3.85 Cr,5.77 Cr,6.34 Cr
2018,Wo India Ka Shakespeare,12 Jan 2018,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2018,The Post (English),12 Jan 2018,0.23 Cr,1.17 Cr,1.95 Cr,4.17 Cr
2018,Kabaddi,05 Jan 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Haseena,05 Jan 2018,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2018,Insidious: The Last Key (English),05 Jan 2018,0 CrN.A,0 CrN.A,9.38 Cr,6.32 Cr
2019,Good Newwz,27 Dec 2019,17.56 Cr,65.99 Cr,127.90 Cr,205.14 Cr
2019,Star Wars – The Rise of Skywalker (English),20 Dec 2019,1.20 Cr,4.15 Cr,6.55 Cr,9.60 Cr
2019,Dabangg 3,20 Dec 2019,24.50 Cr,78.75 Cr,121.58 Cr,146.11 Cr
2019,The Body,13 Dec 2019,0.66 Cr,2.36 Cr,3.44 Cr,3.47 Cr
2019,Mardaani 2,13 Dec 2019,3.80 Cr,18.15 Cr,28.05 Cr,47.57 Cr
2019,Mudda 370 J&K,13 Dec 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Unfriends,13 Dec 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Jumanji: The Next Level (English),13 Dec 2019,6.20 Cr,24.65 Cr,35.21 Cr,63.04 Cr
2019,Ab Har Dayara Tutega,13 Dec 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Phati Padi Hai Yaar,13 Dec 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Sound Of Water (Paani Ki Aawaz),13 Dec 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Sifar: A Gift Of Love,06 Dec 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Panipat,06 Dec 2019,4.12 Cr,17.68 Cr,25.68 Cr,34.28 Cr
2019,Chintu Ka Birthday,06 Dec 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Pati Patni Aur Woh,06 Dec 2019,9.10 Cr,35.94 Cr,55.97 Cr,86.89 Cr
2019,Commando 3,29 Nov 2019,4.74 Cr,18.33 Cr,29.24 Cr,32.47 Cr
2019,X Ray – The Inner Image,29 Nov 2019,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2019,Luv U Turn,29 Nov 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Yeh Saali Aashiqui,29 Nov 2019,0 CrN.A,0 CrN.A,0.68 Cr,0.76 Cr
2019,Hotel Mumbai,29 Nov 2019,1.08 Cr,4.81 Cr,7.21 Cr,9.38 Cr
2019,Knives Out (English),29 Nov 2019,0.25 Cr,1.40 Cr,2.30 Cr,5.88 Cr
2019,Tony,29 Nov 2019,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2019,Jiyo Baat Bahadur No. 1,29 Nov 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Pagalpanti,22 Nov 2019,4.75 Cr,19.50 Cr,28.15 Cr,33.01 Cr
2019,V For Victor,22 Nov 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Frozen 2 (English),22 Nov 2019,3.35 Cr,19.10 Cr,25.40 Cr,47.03 Cr
2019,Dosti Zindabad,22 Nov 2019,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2019,Bagpat Ka Dulha,15 Nov 2019,0 CrN.A,0 CrN.A,0.006 Cr,0.006 Cr
2019,Keep Safe Distance,15 Nov 2019,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2019,Marjaavaan,15 Nov 2019,7.03 Cr,24.42 Cr,37.87 Cr,47.78 Cr
2019,Lafange Nawab,15 Nov 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Motichoor Chaknachoor,15 Nov 2019,0.30 Cr,1.35 Cr,2.05 Cr,2.07 Cr
2019,Marrne Bhi Do Yaaron,15 Nov 2019,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2019,Ford V Ferrari (English),15 Nov 2019,0.80 Cr,4.20 Cr,6.85 Cr,15.23 Cr
2019,Charlie’s Angels (English),15 Nov 2019,0.40 Cr,1.42 Cr,2.18 Cr,2.21 Cr
2019,Hum Lenge Make In India Ka Sankalp,15 Nov 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Jhalki,14 Nov 2019,0 CrN.A,0 CrN.A,0.05 Cr,0.06 Cr
2019,Pagal Dil Tere Liye,08 Nov 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Mr. Black Mr. White,08 Nov 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Bala,08 Nov 2019,10.15 Cr,43.95 Cr,72.24 Cr,116.81 Cr
2019,Bypass Road,08 Nov 2019,0.18 Cr,0.54 Cr,1.13 Cr,1.16 Cr
2019,Satellite Shankar,08 Nov 2019,0.10 Cr,0.32 Cr,0.53 Cr,0.54 Cr
2019,Ekta,08 Nov 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Laughter Ke Chapter,08 Nov 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Pahala Pahala Pyar,06 Nov 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Ujda Chaman,01 Nov 2019,1.75 Cr,7 Cr,10 Cr,10.51 Cr
2019,Terminator: Dark Fate (English),01 Nov 2019,2.85 Cr,9.60 Cr,13.50 Cr,15.75 Cr
2019,Saand Ki Aankh,25 Oct 2019,0.48 Cr,2.47 Cr,11.68 Cr,23.40 Cr
2019,Zindagi Tumse,25 Oct 2019,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2019,Made In China,25 Oct 2019,0.90 Cr,3.05 Cr,9 Cr,9.63 Cr
2019,Housefull 4,25 Oct 2019,16.50 Cr,46.50 Cr,129.35 Cr,194.60 Cr
2019,Love Shots,18 Oct 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Jacqueline I Am Coming,18 Oct 2019,0.01 Cr,0.03 Cr,0.04 Cr,0.04 Cr
2019,#Yaaram,18 Oct 2019,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2019,Officer Arjun Singh IPS,18 Oct 2019,0.01 Cr,0.03 Cr,0.04 Cr,0.04 Cr
2019,Life Mein Time Nahi Hai Kisi Ko,18 Oct 2019,0.01 Cr,0.03 Cr,0.04 Cr,0.04 Cr
2019,Junction Varanasi,18 Oct 2019,0.01 Cr,0.03 Cr,0.04 Cr,0.04 Cr
2019,Kirket,18 Oct 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Gumnaami,18 Oct 2019,0.01 Cr,0.03 Cr,0.04 Cr,0.04 Cr
2019,P Se Pyaar F Se Faraar,18 Oct 2019,0.20 Cr,0.61 Cr,0.91 Cr,0.91 Cr
2019,Laal Kaptaan,18 Oct 2019,0.50 Cr,1.70 Cr,2.36 Cr,2.36 Cr
2019,Maleficent (English),18 Oct 2019,0.70 Cr,3.65 Cr,5.25 Cr,5.25 Cr
2019,Love In College,18 Oct 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Ghost,18 Oct 2019,0.30 Cr,1.25 Cr,1.82 Cr,1.82 Cr
2019,The Sky Is Pink,11 Oct 2019,2.50 Cr,10.40 Cr,15.15 Cr,20.03 Cr
2019,The Destiny Samaj of Banjaara,11 Oct 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,War,02 Oct 2019,53.35 Cr,166.25 Cr,238.35 Cr,318.01 Cr
2019,Syeraa Narasimha Reddy,02 Oct 2019,2.18 Cr,6.23 Cr,7.93 Cr,7.93 Cr
2019,Joker (English),02 Oct 2019,5.15 Cr,23 Cr,37.90 Cr,67.95 Cr
2019,Main Zaroor Aaunga,27 Sep 2019,0 CrN.A,0 CrN.A,0.17 Cr,0.19 Cr
2019,Little Baby,27 Sep 2019,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2019,Kandy Twist – The Crime Story,27 Sep 2019,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
